image,labels
3270190191520-orange-100-pur-fruit-presse-carrefour.jpg,"[mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.749833405018
topicality: 0.749833405018
, mid: ""/m/02wbm""
description: ""food""
score: 0.678090929985
topicality: 0.678090929985
, mid: ""/m/02y7l1""
description: ""orange drink""
score: 0.567764341831
topicality: 0.567764341831
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.567070424557
topicality: 0.567070424557
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.560372292995
topicality: 0.560372292995
, mid: ""/m/02w08""
description: ""flavor""
score: 0.542990148067
topicality: 0.542990148067
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.540626466274
topicality: 0.540626466274
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.536148071289
topicality: 0.536148071289
]"
20334260-biscottes-froment-maitre-jean-pierre-rivercote.jpg,"[mid: ""/m/017z0v""
description: ""toast""
score: 0.784922122955
topicality: 0.784922122955
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.665185987949
topicality: 0.665185987949
, mid: ""/m/0dv34""
description: ""baking""
score: 0.656012237072
topicality: 0.656012237072
, mid: ""/m/02w08""
description: ""flavor""
score: 0.634500324726
topicality: 0.634500324726
, mid: ""/m/0270h""
description: ""dessert""
score: 0.566578865051
topicality: 0.566578865051
, mid: ""/m/0265r2""
description: ""zwieback""
score: 0.554629325867
topicality: 0.554629325867
, mid: ""/m/09728""
description: ""bread""
score: 0.548442602158
topicality: 0.548442602158
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.5344851017
topicality: 0.5344851017
, mid: ""/m/02wbm""
description: ""food""
score: 0.510712862015
topicality: 0.510712862015
]"
20396824-blanc-de-poulet-a-la-provencale-4-tranches-saint-alby-lidl-stiftung-co-kg.jpg,"[mid: ""/m/02wbm""
description: ""food""
score: 0.823507428169
topicality: 0.823507428169
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.649574279785
topicality: 0.649574279785
, mid: ""/m/02w08""
description: ""flavor""
score: 0.584839463234
topicality: 0.584839463234
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.583746433258
topicality: 0.583746433258
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.548707664013
topicality: 0.548707664013
, mid: ""/m/01xxtm""
description: ""frozen food""
score: 0.526634097099
topicality: 0.526634097099
]"
3256220063883-super-choco-u.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.85246860981
topicality: 0.85246860981
, mid: ""/m/01jwgf""
description: ""product""
score: 0.744901359081
topicality: 0.744901359081
, mid: ""/m/02w08""
description: ""flavor""
score: 0.647602140903
topicality: 0.647602140903
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.544498980045
topicality: 0.544498980045
, mid: ""/m/0271t""
description: ""drink""
score: 0.530831873417
topicality: 0.530831873417
]"
50819249-fisherman-s-friend-original-lofthouse-of-fleetwood-ltd.jpg,"[mid: ""/m/011s0""
description: ""advertising""
score: 0.634383022785
topicality: 0.634383022785
, mid: ""/m/01jwgf""
description: ""product""
score: 0.558493375778
topicality: 0.558493375778
, mid: ""/m/01cd9""
description: ""brand""
score: 0.526092588902
topicality: 0.526092588902
]"
40144283-werther-s-original-werther-s-original-storck.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.828271567822
topicality: 0.828271567822
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.75899207592
topicality: 0.75899207592
, mid: ""/m/02wbm""
description: ""food""
score: 0.68099296093
topicality: 0.68099296093
, mid: ""/m/02w08""
description: ""flavor""
score: 0.657139897346
topicality: 0.657139897346
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.560726940632
topicality: 0.560726940632
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.54482281208
topicality: 0.54482281208
, mid: ""/m/01cd9""
description: ""brand""
score: 0.503825008869
topicality: 0.503825008869
]"
20292447-ail-fines-herbes-milbona.jpg,"[mid: ""/m/0h8nvk9""
description: ""dishware""
score: 0.822062015533
topicality: 0.822062015533
, mid: ""/m/02n3pb""
description: ""product""
score: 0.760795474052
topicality: 0.760795474052
, mid: ""/m/050gv4""
description: ""plate""
score: 0.686004757881
topicality: 0.686004757881
, mid: ""/m/01tv9""
description: ""cream""
score: 0.648396015167
topicality: 0.648396015167
, mid: ""/m/04brg2""
description: ""tableware""
score: 0.611570835114
topicality: 0.611570835114
, mid: ""/m/016f4d""
description: ""porcelain""
score: 0.597984433174
topicality: 0.597984433174
, mid: ""/m/02kdzb""
description: ""herbal""
score: 0.574000656605
topicality: 0.574000656605
, mid: ""/m/01jwgf""
description: ""product""
score: 0.556350886822
topicality: 0.556350886822
, mid: ""/m/03gq1""
description: ""herb""
score: 0.541536092758
topicality: 0.541536092758
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.538830578327
topicality: 0.538830578327
]"
20422424-tomato-ketchup-allege-en-sucres-kania.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.845945894718
topicality: 0.845945894718
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.777878344059
topicality: 0.777878344059
, mid: ""/m/0ht80""
description: ""ketchup""
score: 0.764243543148
topicality: 0.764243543148
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.744463741779
topicality: 0.744463741779
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.740398645401
topicality: 0.740398645401
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.689367890358
topicality: 0.689367890358
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.606901228428
topicality: 0.606901228428
, mid: ""/m/02vwbbb""
description: ""tomate frito""
score: 0.556839227676
topicality: 0.556839227676
, mid: ""/m/07phf8""
description: ""sweet chilli sauce""
score: 0.529990196228
topicality: 0.529990196228
]"
3263850982019-boisson-au-soja-nature-leader-price.jpg,"[mid: ""/m/038hg""
description: ""green""
score: 0.947142243385
topicality: 0.947142243385
, mid: ""/m/02n3pb""
description: ""product""
score: 0.810950815678
topicality: 0.810950815678
, mid: ""/m/01jwgf""
description: ""product""
score: 0.708520710468
topicality: 0.708520710468
]"
3252378001050-sel-equilibre-cerebos.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.837474882603
topicality: 0.837474882603
, mid: ""/m/0271t""
description: ""drink""
score: 0.704540491104
topicality: 0.704540491104
, mid: ""/m/02w08""
description: ""flavor""
score: 0.573059499264
topicality: 0.573059499264
, mid: ""/m/036qh8""
description: ""produce""
score: 0.526711165905
topicality: 0.526711165905
]"
3250541510194-sauce-bechamel-a-la-noix-de-muscade-knorr.jpg,"[mid: ""/m/01ykh""
description: ""cuisine""
score: 0.842946767807
topicality: 0.842946767807
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.82284361124
topicality: 0.82284361124
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.785165309906
topicality: 0.785165309906
, mid: ""/m/02wbm""
description: ""food""
score: 0.739927113056
topicality: 0.739927113056
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.725424230099
topicality: 0.725424230099
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.654960274696
topicality: 0.654960274696
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.564915895462
topicality: 0.564915895462
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.550608098507
topicality: 0.550608098507
, mid: ""/m/05svn5""
description: ""pastitsio""
score: 0.530099451542
topicality: 0.530099451542
]"
3270190207443-lait-de-montagne-entier-carrefour-groupe-carrefour.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.894382119179
topicality: 0.894382119179
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.682800292969
topicality: 0.682800292969
, mid: ""/m/01jwgf""
description: ""product""
score: 0.659776568413
topicality: 0.659776568413
, mid: ""/m/02w08""
description: ""flavor""
score: 0.588780224323
topicality: 0.588780224323
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.543584287167
topicality: 0.543584287167
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.512732803822
topicality: 0.512732803822
]"
90494758-nestea-peche-blanche-nestea-nestle.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.887321412563
topicality: 0.887321412563
, mid: ""/m/01jwgf""
description: ""product""
score: 0.814928889275
topicality: 0.814928889275
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.648845374584
topicality: 0.648845374584
, mid: ""/m/02w08""
description: ""flavor""
score: 0.628423452377
topicality: 0.628423452377
, mid: ""/m/0271t""
description: ""drink""
score: 0.616392374039
topicality: 0.616392374039
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.543487131596
topicality: 0.543487131596
]"
3265472161001-isio-4-lesieur.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.871091365814
topicality: 0.871091365814
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.66698807478
topicality: 0.66698807478
, mid: ""/m/01jwgf""
description: ""product""
score: 0.633426725864
topicality: 0.633426725864
, mid: ""/m/02w08""
description: ""flavor""
score: 0.627479016781
topicality: 0.627479016781
, mid: ""/m/0271t""
description: ""drink""
score: 0.574412703514
topicality: 0.574412703514
]"
3261055930439-le-cassoulet-mitonne-william-saurin.jpg,"[mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.759058833122
topicality: 0.759058833122
, mid: ""/m/02w08""
description: ""flavor""
score: 0.59442448616
topicality: 0.59442448616
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.519928753376
topicality: 0.519928753376
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.516696512699
topicality: 0.516696512699
]"
3268350120145-twibio-chocolat-le-moulin-du-pivert.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.777003347874
topicality: 0.777003347874
, mid: ""/m/02k8rz""
description: ""wafer""
score: 0.714408159256
topicality: 0.714408159256
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.645924389362
topicality: 0.645924389362
, mid: ""/m/02w08""
description: ""flavor""
score: 0.623953640461
topicality: 0.623953640461
, mid: ""/m/020vl""
description: ""chocolate""
score: 0.571796894073
topicality: 0.571796894073
, mid: ""/m/0c5yy""
description: ""confectionery""
score: 0.569162726402
topicality: 0.569162726402
, mid: ""/m/02wbm""
description: ""food""
score: 0.523557007313
topicality: 0.523557007313
, mid: ""/m/0465mr4""
description: ""frozen dessert""
score: 0.501140594482
topicality: 0.501140594482
]"
3256223264737-sables-nappes-chocolat-noir-u-bio-u.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.820283651352
topicality: 0.820283651352
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.763223588467
topicality: 0.763223588467
, mid: ""/m/011s0""
description: ""advertising""
score: 0.590649187565
topicality: 0.590649187565
, mid: ""/m/01cd9""
description: ""brand""
score: 0.553666830063
topicality: 0.553666830063
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.541766047478
topicality: 0.541766047478
, mid: ""/m/02w08""
description: ""flavor""
score: 0.536587953568
topicality: 0.536587953568
, mid: ""/m/01jwgf""
description: ""product""
score: 0.503913938999
topicality: 0.503913938999
]"
90494031-minute-maid-pomme-minute-maid.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.894265711308
topicality: 0.894265711308
, mid: ""/m/01jwgf""
description: ""product""
score: 0.794203221798
topicality: 0.794203221798
, mid: ""/m/036qh8""
description: ""produce""
score: 0.768271267414
topicality: 0.768271267414
, mid: ""/m/0ck2xc""
description: ""lemon lime""
score: 0.637002110481
topicality: 0.637002110481
, mid: ""/m/02w08""
description: ""flavor""
score: 0.574900627136
topicality: 0.574900627136
, mid: ""/m/0f7gf""
description: ""citric acid""
score: 0.568569660187
topicality: 0.568569660187
, mid: ""/m/0271t""
description: ""drink""
score: 0.540030419827
topicality: 0.540030419827
, mid: ""/m/086fl8""
description: ""coconut water""
score: 0.528100073338
topicality: 0.528100073338
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.526930034161
topicality: 0.526930034161
, mid: ""/m/01mt0b""
description: ""lime""
score: 0.506191313267
topicality: 0.506191313267
]"
22016256-yogourt-rhubarbe-vanille-migros-m-classic-elsa.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.844514966011
topicality: 0.844514966011
, mid: ""/m/02wbm""
description: ""food""
score: 0.682419776917
topicality: 0.682419776917
, mid: ""/m/02w08""
description: ""flavor""
score: 0.615038752556
topicality: 0.615038752556
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.573849260807
topicality: 0.573849260807
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.546767115593
topicality: 0.546767115593
, mid: ""/m/01jwgf""
description: ""product""
score: 0.513389647007
topicality: 0.513389647007
, mid: ""/m/036qh8""
description: ""produce""
score: 0.505525350571
topicality: 0.505525350571
, mid: ""/m/090mrr""
description: ""diet food""
score: 0.501077950001
topicality: 0.501077950001
]"
3256224632047-le-superieur-sans-couenne-u.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.785272300243
topicality: 0.785272300243
, mid: ""/m/01xxtm""
description: ""frozen food""
score: 0.619315266609
topicality: 0.619315266609
, mid: ""/m/01jwgf""
description: ""product""
score: 0.610639870167
topicality: 0.610639870167
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.564777135849
topicality: 0.564777135849
, mid: ""/m/02wbm""
description: ""food""
score: 0.533949673176
topicality: 0.533949673176
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.527777791023
topicality: 0.527777791023
]"
26039695-noir-74-cacao-scholetta.jpg,"[mid: ""/m/07s6nbt""
description: ""text""
score: 0.86411511898
topicality: 0.86411511898
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.699061274529
topicality: 0.699061274529
, mid: ""/m/01cd9""
description: ""brand""
score: 0.565024614334
topicality: 0.565024614334
, mid: ""/m/011s0""
description: ""advertising""
score: 0.553690612316
topicality: 0.553690612316
, mid: ""/m/01jwgf""
description: ""product""
score: 0.521458864212
topicality: 0.521458864212
]"
3256222414270-ravioli-bolognaise-u.jpg,"[mid: ""/m/02q08p0""
description: ""dish""
score: 0.914528846741
topicality: 0.914528846741
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.714103639126
topicality: 0.714103639126
, mid: ""/m/02wbm""
description: ""food""
score: 0.713473677635
topicality: 0.713473677635
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.70648509264
topicality: 0.70648509264
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.65311217308
topicality: 0.65311217308
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.649021983147
topicality: 0.649021983147
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.599877119064
topicality: 0.599877119064
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.590593993664
topicality: 0.590593993664
, mid: ""/m/01h5q0""
description: ""indian cuisine""
score: 0.50978666544
topicality: 0.50978666544
, mid: ""/m/02w08""
description: ""flavor""
score: 0.503892838955
topicality: 0.503892838955
]"
3256221978063-eminces-de-poulet-grille-u.jpg,"[mid: ""/m/02q08p0""
description: ""dish""
score: 0.775468111038
topicality: 0.775468111038
, mid: ""/m/02wbm""
description: ""food""
score: 0.767850577831
topicality: 0.767850577831
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.722711145878
topicality: 0.722711145878
, mid: ""/m/01_bhs""
description: ""fast food""
score: 0.627870798111
topicality: 0.627870798111
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.558890223503
topicality: 0.558890223503
]"
3263852917118-galettes-suedoises-au-chocolat-et-flocons-d-avoine-leader-price.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.800109088421
topicality: 0.800109088421
, mid: ""/m/02w08""
description: ""flavor""
score: 0.629071474075
topicality: 0.629071474075
, mid: ""/m/02wbm""
description: ""food""
score: 0.614727437496
topicality: 0.614727437496
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.598817527294
topicality: 0.598817527294
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.516497850418
topicality: 0.516497850418
]"
26067506-jambon-superieur-decouenne-degraisse-4-tranches-le-marsigny.jpg,"[mid: ""/m/04scj""
description: ""meat""
score: 0.789104402065
topicality: 0.789104402065
, mid: ""/m/02wbm""
description: ""food""
score: 0.650017976761
topicality: 0.650017976761
, mid: ""/m/03qnfyd""
description: ""animal source foods""
score: 0.613538444042
topicality: 0.613538444042
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.581137478352
topicality: 0.581137478352
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.571588695049
topicality: 0.571588695049
, mid: ""/m/01jwgf""
description: ""product""
score: 0.557763874531
topicality: 0.557763874531
, mid: ""/m/03q2b""
description: ""ham""
score: 0.552745461464
topicality: 0.552745461464
, mid: ""/m/01xxtm""
description: ""frozen food""
score: 0.541783154011
topicality: 0.541783154011
]"
